:START_ID,:TYPE,:END_ID
http://example.org/fda/6726906532897148136,hasRecallReason,Failed Dissolution Specification
http://example.org/fda/1112394949398489627,hasRecallReason,Lack of Assurance of Sterility: The product lots are being recalled due to laboratory results (from a contract lab) indicating microbial contamination. The FDA was concerned test results obtained from the recalling firm's contract testing lab may not be reliable. Hence the sterility of the products cannot be assured.
http://example.org/fda/198491292883963138,hasRecallType,Class II
http://example.org/fda/7592349378230711874,hasRecallReason,Lack Of Assurance Of Sterility.
http://example.org/fda/2146820948363689970,hasRecallType,Class I
http://example.org/fda/83030617995930616,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/5102565904391154117,hasRecallReason,Microbial contamination
http://example.org/fda/2578826859860512707,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/2421440890687676852,hasRecallType,Class II
http://example.org/fda/3160891244835805941,hasRecallType,Class II
http://example.org/fda/3695537247192808286,hasRecallType,Class I
http://example.org/fda/6590359796584267486,hasRecallType,Class II
http://example.org/fda/3202925646239676460,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/2138199202229148759,hasRecallType,Class III
http://example.org/fda/7767674099949636286,hasRecallReason,Lack of sterility assurance.
http://example.org/fda/1079589632980267272,hasRecallReason,Crystallization
http://example.org/fda/4717151341814130386,hasRecallType,Class II
http://example.org/fda/4155065152592579031,hasRecallReason,Lack of Assurance of Sterility; FDA inspection identified GMP violations potentially impacting product quality and sterility
http://example.org/fda/8600981381846112799,hasRecallReason,Recalled products were made using an active ingredient that was recalled by a supplier due to penicillin cross contamination.
http://example.org/fda/814128516062705004,hasRecallReason,"Marked Without An Approved NDA/ANDA: FDA analysis found these products to contain sildenafil, an FDA approved drug for the treatment of erectile dysfunction, making these products unapproved drugs for which safety and efficacy have not been establish and therefore, subject to recall."
http://example.org/fda/8726605804167565122,hasRecallReason,Presence of Foreign Substance; metal particulates were visually observed in the tablets.
http://example.org/fda/8784547378574449330,hasRecallReason,Labeling; Incorrect or Missing Lot and/or Exp Date; some bottles labeled with lot number 05318054B instead of 05318034B
http://example.org/fda/3879450826944235769,hasRecallReason,Failed Stability Specifications
http://example.org/fda/6548002932721794013,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/2463390267725765545,hasRecallType,Class III
http://example.org/fda/5811982256078118373,hasRecallType,Class II
http://example.org/fda/7538170679404543489,hasRecallType,Class II
http://example.org/fda/2111500875826595784,hasRecallType,Class II
http://example.org/fda/2365812774855526817,hasRecallReason,CGMP Deviations: Light sensitive drug products repackaged in transparent/partially transparent pouches.
http://example.org/fda/2166196728077041198,hasRecallType,Class II
http://example.org/fda/3134639341739737510,hasRecallType,Class II
http://example.org/fda/6604203809375551043,hasRecallType,Class II
http://example.org/fda/8094415693636661494,hasRecallType,Class II
http://example.org/fda/1967115692604667357,hasRecallType,Class II
http://example.org/fda/4762575048112606615,hasRecallType,Class II
http://example.org/fda/1128433381310206855,hasRecallReason,"Labeling; Label Mix up; cartons labeled as Amantadine HCl 100 mg Capsules contain unit dose blister cards of Cyclobenzaprine HCl Tablet, USP 5 mg"
http://example.org/fda/1914942452132689877,hasRecallType,Class II
http://example.org/fda/3511907476530417020,hasRecallType,Class II
http://example.org/fda/3695537247192808286,hasRecallReason,Failed Stability Specification and Failed Impurities/Degradation Specifications:  out of specification for inactive content ascorbic acid and MTHFRC-7impurity test
http://example.org/fda/3185302239412791318,hasRecallReason,FAILED CONTENT UNIFORMITY SPECIFICATIONS
http://example.org/fda/4086083399613251588,hasRecallReason,Failed Dissolution Specifications
http://example.org/fda/1662894131289718096,hasRecallReason,CGMP deviations- Lack of Quality Assurance
http://example.org/fda/5992946972335952784,hasRecallType,Class II
http://example.org/fda/6891016095519823735,hasRecallType,Class II
http://example.org/fda/6780732783606292246,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/9138474149610599268,hasRecallType,Class I
http://example.org/fda/3975569883174408744,hasRecallReason,Stability data does not support expiry.
http://example.org/fda/1640415051328168767,hasRecallReason,Lack of Assurance of Sterility: Franck's Lab Inc. initiated a recall of all Sterile Human Drugs distributed between 11/21/2011 and 05/21/2012. FDA environmental sampling revealed the presence of microorganisms and fungal growth in the clean room where sterile products were prepared.
http://example.org/fda/2284783057344185,hasRecallType,Class II
http://example.org/fda/7380844040959250361,hasRecallType,Class II
http://example.org/fda/3720766819404400614,hasRecallReason,cGMP Deviations.
http://example.org/fda/8647596829105739892,hasRecallReason,Failed Impurities/Degradation Specifications: out of  specification test results for the norethindrone impurity.
http://example.org/fda/1969904906187256980,hasRecallType,Class II
http://example.org/fda/1356070627840597646,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/1396635294283147577,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/3009433468716297314,hasRecallType,Class II
http://example.org/fda/5672459586555024748,hasRecallType,Class I
http://example.org/fda/7151347861633822814,hasRecallType,Class II
http://example.org/fda/4342343230238281583,hasRecallType,Class II
http://example.org/fda/7845783322590590279,hasRecallReason,cGMP deviations
http://example.org/fda/5417664679205241391,hasRecallReason,Microbial contamination
http://example.org/fda/7187666116717432308,hasRecallReason,"Sun Pharmaceutical is recalling Azelastine HCl Nasal Solution, 0.1% (30 mL Bottle) following a failure to meet the % RSD requirement in the test for Droplet Size during the 6 month long term stability test station"
http://example.org/fda/7395879652974158428,hasRecallReason,Lack of Assurance of Sterility; product has the potential to leak.
http://example.org/fda/4502163736600315106,hasRecallReason,Lack of Processing Controls
http://example.org/fda/4318404211497386751,hasRecallReason,Failed Impurities/Degradation Specifications: Out of specification for impurities.
http://example.org/fda/1206085704577584235,hasRecallReason,cGMP deviations: all products within expiry are being recalled because the firm is discontinuing its stability study program.
http://example.org/fda/3931842155487905604,hasRecallType,Class II
http://example.org/fda/5456037845297307013,hasRecallType,Class II
http://example.org/fda/4469176464341034190,hasRecallReason,cGMP deviations: due to shipment of rejected units.
http://example.org/fda/1319932464411040860,hasRecallType,Class III
http://example.org/fda/144723653439079097,hasRecallReason,Microbial contamination
http://example.org/fda/7480486652863892338,hasRecallReason,"Labeling Not Elsewhere Classified: front labels have the incorrect NDC or 0145-1506-01 instead of the correct NDC of 0145-1506-05 and some back labels have the incorrect indication stating ""use for the cure of most jock itch"" rather than ""use for the cure of most athlete's foot""."
http://example.org/fda/3505620858739787051,hasRecallType,Class II
http://example.org/fda/9154079486449725307,hasRecallReason,Microbial contamination
http://example.org/fda/8584380166926631222,hasRecallReason,Lack of Assurance of Sterility; The firm is recalling all sterile preparations that are within expiry due to deficient practices which may have an impact on sterility assurance.
http://example.org/fda/2367167435540020125,hasRecallReason,Defective Container: Unable to get the solution out of the bottle as the spike of the cap was lodged in the nozzle of the product bottle
http://example.org/fda/8923600166006653477,hasRecallReason,Lack of assurance of sterility
http://example.org/fda/7195649527623796544,hasRecallType,Class II
http://example.org/fda/6070568976331964791,hasRecallType,Class II
http://example.org/fda/1232659104039000094,hasRecallReason,Lack of assurance of sterility
http://example.org/fda/2668989100540572825,hasRecallReason,CGMP Deviations: Firm went out of business and could no longer continue stability studies.
http://example.org/fda/2820265205593836324,hasRecallReason,Lack of assurance of sterility
http://example.org/fda/6485991236421482748,hasRecallType,Class II
http://example.org/fda/4726524195710549224,hasRecallType,Class III
http://example.org/fda/2179026525996657757,hasRecallType,Class III
http://example.org/fda/213916844099382172,hasRecallReason,Microbial Contamination of Non Sterile Product; presence of yeast and potential B. cepacia contamination
http://example.org/fda/5173736741571515042,hasRecallType,Class III
http://example.org/fda/8574885084606672772,hasRecallType,Class II
http://example.org/fda/3292556835417591229,hasRecallReason,Microbial contamination
http://example.org/fda/1172494217521998917,hasRecallType,Class II
http://example.org/fda/694549865638933056,hasRecallReason,Failed Impurities/Degradation Specifications: A stability lot was out of specification for a known impurity at the 8 month Controlled Room Temperature stability time-point.
http://example.org/fda/8477653267908515993,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/9191035353714359939,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/3787001343421867089,hasRecallReason,CGMP Deviations: Intermittent exposure to temperature excursion during storage.
http://example.org/fda/3168254570326074609,hasRecallType,Class II
http://example.org/fda/7395120316719566126,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/9026848041933058549,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/103915713868924780,hasRecallType,Class II
http://example.org/fda/660513952962568350,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/4374321441451481748,hasRecallReason,Labeling; Label Mix-up; 4.25% DEXTROSE bag was found inside a 1.5% DEXTROSE box.
http://example.org/fda/2408084107977286333,hasRecallReason,Microbial contamination
http://example.org/fda/2262814547967842146,hasRecallType,Class II
http://example.org/fda/7489342735899300993,hasRecallReason,"CGMP deviations: presence of N-Nitroso Carvedilol Impurity-1 (NNC 1), above the FDA recommended acceptable intake limit."
http://example.org/fda/8925976648757933676,hasRecallReason,Labeling: Not Elsewhere Classified: Tablets/Capsules imprinted with wrong ID.
http://example.org/fda/1157758995313714041,hasRecallReason,Lack of Assurance of Sterility:Lack of validation data for sanitization cycles
http://example.org/fda/4215782744992548530,hasRecallReason,Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes
http://example.org/fda/8911855202833566284,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/4097529145070367316,hasRecallReason,Microbial contamination
http://example.org/fda/1977871880864803465,hasRecallType,Class II
http://example.org/fda/367732347997371290,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/341398405442701513,hasRecallReason,Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes
http://example.org/fda/955339659132797166,hasRecallType,Class III
http://example.org/fda/8412183792131469114,hasRecallReason,Failed Impurities/Degradation Specifications: An out-of-specification result in the related substance test during three month long-term stability study.
http://example.org/fda/5930791637488660716,hasRecallReason,CGMP Deviations: Products were exposed to temperatures outside of the products labeled storage conditions.
http://example.org/fda/3051435568889263899,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/6507497283764887805,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/3553778648603917013,hasRecallType,Class II
http://example.org/fda/1128433381310206855,hasRecallType,Class II
http://example.org/fda/4848588644563202597,hasRecallType,Class I
http://example.org/fda/3070072058419991737,hasRecallReason,Lack of Assurance Sterility: Firm is recalling various drug products due to a non-approved method of sterilization.
http://example.org/fda/3504142143160994634,hasRecallReason,Lack of Assurance of Sterility: Potential leakage of bags.
http://example.org/fda/8684195402458718401,hasRecallType,Class II
http://example.org/fda/2798856790562113068,hasRecallType,Class II
http://example.org/fda/7649651296643174304,hasRecallReason,Failed Impurities/Degradation Specifications:OOS for unknown impurity.
http://example.org/fda/5658273276313147635,hasRecallReason,An error occurred where the product was manufactured with Potassium Chloride instead of Potassium Phosphate.
http://example.org/fda/4915135217151825180,hasRecallType,Class II
http://example.org/fda/1500757665592782720,hasRecallType,Class II
http://example.org/fda/6477651893248341312,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/2861658757770858395,hasRecallType,Class II
http://example.org/fda/7622867679896580283,hasRecallType,Class II
http://example.org/fda/51086985408065330,hasRecallReason,Microbial contamination
http://example.org/fda/2284783057344185,hasRecallReason,CGMP Deviations: These products have been found to be misbranded as  unapproved new drugs
http://example.org/fda/3666104987526979386,hasRecallType,Class II
http://example.org/fda/2150566307569001448,hasRecallType,Class II
http://example.org/fda/6752953146064825680,hasRecallType,Class II
http://example.org/fda/1375692992969000735,hasRecallReason,"Microbial Contamination of Non-Sterile Products: FDA laboratory analysis found product to be contaminated with various microorganisms including Enterobacter cloacae, Cronobacter sakazakii, Cronobacter dublinensis, among others."
http://example.org/fda/1712149109145247206,hasRecallType,Class II
http://example.org/fda/3134639341739737510,hasRecallReason,"Labeling:Label Mixup; METOPROLOL TARTRATE, Tablet, 12.5 mg (1/2 of 25 mg) may be potentially mislabeled as    PIOGLITAZONE, Tablet, 15 mg, NDC 00591320530, Pedigree: AD22845_1, EXP: 4/30/2014;  LEVOTHYROXINE SODIUM, Tablet, 12.5 mcg (1/2 of 25 mcg), NDC 00527134101, Pedigree: AD73525_49, EXP: 5/30/2014."
http://example.org/fda/4970090721663817234,hasRecallType,Class II
http://example.org/fda/66360009186297031,hasRecallType,Class I
http://example.org/fda/3587486688956833210,hasRecallType,Class II
http://example.org/fda/4587743227847873093,hasRecallType,Class I
http://example.org/fda/6710458307588433985,hasRecallType,Class II
http://example.org/fda/1790095540766048905,hasRecallReason,Lack of Assurance of Sterility: a recent FDA inspection at the manufacturing firm raised concerns that the product sterility may be compromised.
http://example.org/fda/7411640827213560775,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/5173736741571515042,hasRecallReason,Failed Impurities/Degradation Specifications; out of specification result for denitroquinoline-related impurity during three month time point
http://example.org/fda/3144607871300739461,hasRecallType,Class I
http://example.org/fda/418929400566429379,hasRecallReason,Lack of Processing Controls.
http://example.org/fda/2589585735257093193,hasRecallReason,CGMP Deviations
http://example.org/fda/7463831124132784153,hasRecallType,Class III
http://example.org/fda/3984775511222877602,hasRecallType,Class II
http://example.org/fda/2466486231086950428,hasRecallType,Class II
http://example.org/fda/8921121887376527129,hasRecallType,Class II
http://example.org/fda/4832983782025620510,hasRecallReason,CGMP Deviations: Intermittent exposure to temperature excursion during storage.
http://example.org/fda/8644503523443224197,hasRecallReason,Lack of Processing Controls.
http://example.org/fda/932893144448276626,hasRecallType,Class II
http://example.org/fda/3292010419214146011,hasRecallType,Class II
http://example.org/fda/5412940737425986246,hasRecallReason,Lack of assurance of sterility. Validation data for decontamination cycles is lacking.
http://example.org/fda/4478838821625586106,hasRecallType,Class III
http://example.org/fda/9026848041933058549,hasRecallType,Class II
http://example.org/fda/8644503523443224197,hasRecallType,Class II
http://example.org/fda/7318042214208798068,hasRecallReason,Lack of Assurance of Sterility: Franck's Lab Inc. initiated a recall of all Sterile Human Drugs distributed between 11/21/2011 and 05/21/2012. FDA environmental sampling revealed the presence of microorganisms and fungal growth in the clean room where sterile products were prepared.
http://example.org/fda/7695521103268253837,hasRecallType,Class II
http://example.org/fda/6915699957444766852,hasRecallType,Class II
http://example.org/fda/2799581312305715741,hasRecallReason,"Labeling: Label Mixup: NABUMETONE, Tablet, 500 mg may have potentially been mislabeled as the following drug:  guaiFENesin ER, Tablet, 600 mg, NDC 63824000834, Pedigree: AD46429_1, EXP: 5/15/2014."
http://example.org/fda/7994568319266834322,hasRecallType,Class II
http://example.org/fda/6647076918072562880,hasRecallType,Class II
http://example.org/fda/5829207240328864854,hasRecallReason,Failed Dissolution Specifications
http://example.org/fda/2680148456300641297,hasRecallType,Class II
http://example.org/fda/3538725621261110904,hasRecallReason,Lack of Sterility Assurance: All lots of sterile products compounded by the pharmacy that are not expired due to concerns associated with quality control procedures that present a potential risk to sterility assurance that were observed during a recent FDA inspection.
http://example.org/fda/6219776552541948343,hasRecallReason,GMP Deviations: manufacturing of API material did not meet GMP and quality requirements.
http://example.org/fda/4868593575639021811,hasRecallReason,Microbial contamination
http://example.org/fda/2984207272397948968,hasRecallReason,Lack of Sterility Assurance: All lots of sterile products compounded by the pharmacy that are not expired due to concerns associated with quality control procedures that present a potential risk to sterility assurance that were observed during a recent FDA inspection.
http://example.org/fda/3104292743355712900,hasRecallType,Class II
http://example.org/fda/5992946972335952784,hasRecallReason,Lack of Assurance of Sterility.
http://example.org/fda/6554220910642003934,hasRecallType,Class II
http://example.org/fda/8412183792131469114,hasRecallType,Class III
http://example.org/fda/5696610804951808665,hasRecallReason,Failed Dissolution Specifications: The product did not meet the acceptance criteria for the dissolution test during the 24 month routine stability testing.
http://example.org/fda/221318596039464384,hasRecallType,Class II
http://example.org/fda/4533063859408315425,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/4666483827605170431,hasRecallReason,Labeling: Not Elsewhere Classified
http://example.org/fda/2912928930397201981,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/4587743227847873093,hasRecallReason,"Marketed Without an Approved NDA/ANDA: FDA analysis found the product to be tainted with undeclared sibutramine, a previously approved drug that was withdrawn from the US market due to safety concerns."
http://example.org/fda/6257839735034750469,hasRecallType,Class II
http://example.org/fda/8130262607902054935,hasRecallReason,"Labeling: Label Mixup:MINOXIDIL, Tablet, 2.5 mg may have potentially been mislabeled as the following drug:  methylPREDNISolone, Tablet, 4 mg, NDC 00781502201, Pedigree: AD52778_43, EXP: 5/20/2014."
http://example.org/fda/7358560234442454392,hasRecallType,Class III
http://example.org/fda/8988147719620079138,hasRecallReason,Labeling: Product Contains Undeclared API; Incorrect formulation
http://example.org/fda/7175616899475961061,hasRecallReason,Marketed without an Approved NDA/ANDA: FDA has determined that the products are unapproved new drugs and misbranded.
http://example.org/fda/5207682165290960185,hasRecallReason,CGMP Deviations: These products have been found to be misbranded as unapproved new drugs
http://example.org/fda/2680148456300641297,hasRecallReason,Lack of Assurance of Sterility; FDA inspectional findings resulted in concerns associated with quality control procedures that impacted sterility assurance
http://example.org/fda/4086083399613251588,hasRecallType,Class II
http://example.org/fda/8656745747920022999,hasRecallType,Class II
http://example.org/fda/7874968880731509576,hasRecallReason,Superpotent Drug
http://example.org/fda/7975416540368056534,hasRecallReason,Subpotent Drug:The titratable iodine contained in the Povidone-Iodine prep pads  is below label claim of 0.85%.
http://example.org/fda/8196733104177907812,hasRecallType,Class I
http://example.org/fda/5234476663416912442,hasRecallReason,CGMP Deviations: Nitrosamine Drug Substance Related Issue impurity above the daily acceptable intake limit defined by the Food and Drug Administration.
http://example.org/fda/1818728301497308087,hasRecallType,Class II
http://example.org/fda/33746005393324362,hasRecallType,Class III
http://example.org/fda/7850115000010482902,hasRecallType,Class III
http://example.org/fda/630692365754774181,hasRecallReason,"Lack of Assurance of Sterility: Martin Avenue Pharmacy, Inc. is conducting a voluntary recall of all compounded sterile preparations within expiry. The recall is being initiated in connection with a recent FDA inspection due to observations associated with certain quality control procedures that present a risk to sterility assurance."
http://example.org/fda/776057029063811243,hasRecallReason,CGMP Deviations: an expired active ingredient was used in the manufacture of these recalled lots.
http://example.org/fda/6355717142212364473,hasRecallReason,Recalled products were made using an active ingredient that was recalled by a supplier due to penicillin cross contamination.
http://example.org/fda/2220534005407539014,hasRecallType,Class II
http://example.org/fda/110952495759581795,hasRecallType,Class II
http://example.org/fda/6380879745559320981,hasRecallReason,Failed Dissolution Specifications: Stability results found the product did not meet the drug release dissolution specifications.
http://example.org/fda/219164577916520289,hasRecallType,Class II
http://example.org/fda/9207793780382177016,hasRecallType,Class II
http://example.org/fda/4293490703889273532,hasRecallType,Class II
http://example.org/fda/3984775511222877602,hasRecallReason,Presence of Particulate; red and black particulate within the solution and embedded within the plastic vial identified as iron oxide
http://example.org/fda/8633674674474736654,hasRecallReason,"Non-Sterility: Green Valley Drugs received positive sterility results from their testing lab on two lots of Methylprednisolone Preservative Free 40 mg/mL injectable suspension and  one lot of Cyanocobalamin 1000 mcg/mL injection, 30 mL MDV."
http://example.org/fda/404888199326523759,hasRecallReason,"Labeling: Label Mix-up; The bottle of over-the-counter Acetaminophen 500mg Extra Strength, 100 count, included in Health Essential Kits, labeled incorrectly with a prescription drug label instead of an OTC drug label."
http://example.org/fda/1443472022932438261,hasRecallReason,CGMP Deviations: Lack of stability data and controls to support the manufacturers assigned retest or expiration date in firm's container/closure system.
http://example.org/fda/57642247718666106,hasRecallType,Class II
http://example.org/fda/8602488976472629784,hasRecallReason,Marketed Without An Approved NDA/ANDA: Product is being recalled due to excessive levels of lovastatin. Lovastatin is an FDA approved drug making this dietary supplement an unapproved new drug.
http://example.org/fda/4494449904627573605,hasRecallType,Class II
http://example.org/fda/1660572470462120809,hasRecallType,Class II
http://example.org/fda/963913935604993440,hasRecallType,Class II
http://example.org/fda/8249937228450435289,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/4744804525383498128,hasRecallType,Class II
http://example.org/fda/6123860992453410513,hasRecallType,Class II
http://example.org/fda/3916088784823844193,hasRecallType,Class II
http://example.org/fda/7175616899475961061,hasRecallType,Class II
http://example.org/fda/6484594729071229774,hasRecallType,Class II
http://example.org/fda/7926081000775741449,hasRecallReason,Lack of Assurance of Sterility: There are also CGMP Deviations.
http://example.org/fda/7945090591874624798,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/6085816991586163718,hasRecallReason,Lack of Sterility Assurance: All lots of sterile products compounded by the pharmacy that are not expired due to concerns associated with quality control procedures that present a potential risk to sterility assurance that were observed during a recent FDA inspection.
http://example.org/fda/1037904823850250812,hasRecallType,Class I
http://example.org/fda/5902295057588828394,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/2774179521716024027,hasRecallType,Class I
http://example.org/fda/2513186892123918753,hasRecallType,Class II
http://example.org/fda/6554220910642003934,hasRecallReason,CGMP Deviations: Repackaging firm recalling due to potential product cross contamination concerns at the manufacturer.
http://example.org/fda/7524268140387362390,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/8434287829230737383,hasRecallType,Class II
http://example.org/fda/3130222742580391108,hasRecallType,Class II
http://example.org/fda/7471073216436811476,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/7093880530978191192,hasRecallType,Class I
http://example.org/fda/2138199202229148759,hasRecallReason,Defective Container: Repetitive complaints received indicating pump not working.
http://example.org/fda/4961691475717183597,hasRecallType,Class II
http://example.org/fda/5979752129384826765,hasRecallType,Class III
http://example.org/fda/76308304491528493,hasRecallReason,Does Not Deliver Proper Metered Dose: Potential content of albuterol per dose is below specification.
http://example.org/fda/3587486688956833210,hasRecallReason,cGMP deviations
http://example.org/fda/2471728450546587796,hasRecallType,Class II
http://example.org/fda/465356910860324787,hasRecallReason,CGMP Deviations: Products were exposed to temperatures outside of the products labeled storage conditions.
http://example.org/fda/5223673382965262546,hasRecallType,Class II
http://example.org/fda/5981827750348432717,hasRecallType,Class II
http://example.org/fda/2418288982795059167,hasRecallType,Class I
http://example.org/fda/3023518649065572758,hasRecallReason,Failed Impurities/Degradation Specifications: Out of specification for impurities.
http://example.org/fda/5950012287356101220,hasRecallReason,"Marked Without An Approved NDA/ANDA: FDA analysis found these products to contain sildenafil, an FDA approved drug for the treatment of erectile dysfunction, making these products unapproved drugs for which safety and efficacy have not been establish and therefore, subject to recall."
http://example.org/fda/3876268022333042201,hasRecallType,Class II
http://example.org/fda/4175415675100594567,hasRecallType,Class II
http://example.org/fda/6663646028290445678,hasRecallType,Class III
http://example.org/fda/6681525051309194154,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/5210319473007162210,hasRecallReason,Lack of assurance of sterility: Lack of validation data for sanitization cycles
http://example.org/fda/8574885084606672772,hasRecallReason,Microbial Contamination of Non-Sterile Products
http://example.org/fda/8789060004081577930,hasRecallReason,CGMP Deviations
http://example.org/fda/6681525051309194154,hasRecallType,Class II
http://example.org/fda/2520505044943007248,hasRecallReason,"Lack of Assurance of Sterility: all sterile products compounded, repackaged, and distributed by this compounding pharmacy due to lack of sterility assurance and concerns associated with the quality control processes."
http://example.org/fda/1723451817026207674,hasRecallType,Class III
http://example.org/fda/4926878072023357117,hasRecallReason,Crystallization: Recall is due to a non-characteristic gritty/sandy texture to the product which is likely due to some crystallization of the product.
http://example.org/fda/808820976677340677,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/2378675205373916965,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/1672348159638694171,hasRecallType,Class II
http://example.org/fda/6588861420967839106,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/7733637645331361270,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/190620534637121135,hasRecallReason,Lack of Assurance of Sterility.
http://example.org/fda/655325061961036829,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/5565693097234589125,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/5053325414945285651,hasRecallReason,Presence of Foreign Tablets: Potential of stray tablet(s) of Amlodipine Besylate 10 mg Tablet within the recalled lots
http://example.org/fda/4346811005402660475,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/6804026157138322436,hasRecallType,Class II
http://example.org/fda/2604408822254990765,hasRecallReason,Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes.
http://example.org/fda/8684195402458718401,hasRecallReason,Failed Impurities/Degradation Specifications: High Out Of Specification degradation results.
http://example.org/fda/255089739141511114,hasRecallReason,Presence of Foreign Substance: raw material recalled due to stainless steel and other contamination.
http://example.org/fda/8997984818338914752,hasRecallReason,Lack of Assurance of Sterility: Franck's Lab Inc. initiated a recall of all Sterile Human Drugs distributed between 11/21/2011 and 05/21/2012 because FDA environmental sampling revealed the presence of microorganisms and fungal growth in the clean room where sterile products were prepared.
http://example.org/fda/96299001398741080,hasRecallType,Class II
http://example.org/fda/702295045451047162,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/8434287829230737383,hasRecallReason,Lack of Processing Controls.
http://example.org/fda/7805890844669741538,hasRecallType,Class II
http://example.org/fda/2303527139057175559,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/384081700434397511,hasRecallType,Class I
http://example.org/fda/2273677172561869419,hasRecallType,Class II
http://example.org/fda/702295045451047162,hasRecallType,Class II
http://example.org/fda/6561490618600331028,hasRecallReason,"Marketed without an Approved NDA/ANDA; FDA analysis found the presence of undeclared tadalafil, sildenafil and/or their analogues and Flibanserin"
http://example.org/fda/8098353610739422367,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/96299001398741080,hasRecallReason,Lack of Assurance of Sterility: FDA inspection identified GMP violations potentially impacting product quality and sterility.
http://example.org/fda/2741100406574262343,hasRecallReason,Microbial Contamination of Non-Sterile Products: Product is being recalled due to possible microbial contamination by C. difficile discovered in the raw material.
http://example.org/fda/8633674674474736654,hasRecallType,Class I
